,,,,,
,,,,,
Burnaby,Burnaby Minor Lacrosse Club,Community Gaming Grant,Sport,Sports for Youth,32400.00
Burnaby,Burnaby MoreSports,Community Gaming Grant,Human and Social Services,Enhancement of Youth,25000.00
Burnaby,Burnaby Mountain Mantas Summer Swim Club,Community Gaming Grant,Sport,Sports for Youth,55000.00
Burnaby,Burnaby Mountain Secondary PAC,PAC,DPAC and PAC,Parent Advisory Councils,34032.00
Burnaby,Burnaby Neighbourhood House Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,100000.00
Burnaby,Burnaby North Secondary Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,41496.00
Burnaby,Burnaby Rainbow Preschool Association,Community Gaming Grant,Human and Social Services,Community Education,7000.00
Burnaby,Burnaby Seniors Outreach Services Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,59000.00
Burnaby,Burnaby Skating Club,Community Gaming Grant,Sport,Sports for Youth,30000.00
Burnaby,Burnaby South Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,41208.00
Burnaby,Burnaby Striders Track & Field Club Society,Community Gaming Grant,Sport,Sports for Youth,4000.00
Burnaby,Burnaby Velodrome Club,Community Gaming Grant,Sport,Sports - Adult,74570.00
Burnaby,Burnaby Volunteer Centre Society,Community Gaming Grant,Human and Social Services,Community Education,70500.00
Burnaby,Burnaby Water Polo Club,Community Gaming Grant,Sport,Sports for Youth,19800.00
Burnaby,Byrne Creek Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,24216.00
Burnaby,Cameron Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,9336.00
Burnaby,Canada West Field Lacrosse League,Community Gaming Grant,Sport,Licensing,35000.00
Burnaby,Canadian Red Cross Society - BC & Yukon,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,200000.00
Burnaby,Canadian Society for Information Children,Community Gaming Grant,Human and Social Services,Public Health in the Community,28700.00
Burnaby,Canoe Racing BC,Community Gaming Grant,Sport,Sports for Youth,46100.00
Burnaby,Capitol Hill Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,9072.00
Burnaby,Cariboo Hill Secondary School - PAC,PAC,DPAC and PAC,Parent Advisory Councils,13152.00
Burnaby,Cascade Heights Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,11016.00
Burnaby,Catching The Spirit Youth Society,Community Gaming Grant,Human and Social Services,Enhancement of Youth,22500.00
Burnaby,Chaffey Burke Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,13368.00
Burnaby,Charlford House Society for Women,Community Gaming Grant,Human and Social Services,Public Health in the Community,36500.00
Burnaby,Cliff Avenue United Football Club,Community Gaming Grant,Sport,Sports for Youth,90000.00
Burnaby,Clinton Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,8088.00
Burnaby,Confederation Park Elementary P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,5400.00
Burnaby,Curl BC,Community Gaming Grant,Sport,Sports for Youth,108000.00
Burnaby,Cystic Fibrosis Canada - British Columbia Association,Community Gaming Grant,Human and Social Services,Public Health in the Community,50000.00
Burnaby,D.S.R.F. Down Syndrome Research Foundation,Community Gaming Grant,Human and Social Services,Public Health in the Community,175000.00
Burnaby,District Parent Advisory Council S.D. #41 - Burnaby,DPAC,DPAC and PAC,District Parent Advisory Council,2500.00
Burnaby,Dixon Transition Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,39000.00
Burnaby,Dolphins Cricket Club Vancouver,Community Gaming Grant,Sport,Sports for Youth,1000.00
Burnaby,Douglas Road Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,6168.00
Burnaby,Eastside Opportunities Society,Community Gaming Grant,Human and Social Services,Enhancement of Youth,31900.00
Burnaby,Ecole Alpha Secondary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,25632.00
Burnaby,Ecole Sperling School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,10420.00
Burnaby,Edmonds Community School PAC,PAC,DPAC and PAC,Parent Advisory Councils,7128.00
Burnaby,Eternity Club,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,49000.00
Burnaby,Forest Grove Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,7920.00
Burnaby,Gilmore Community School Council,PAC,DPAC and PAC,Parent Advisory Councils,9168.00
Burnaby,Gilpin Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,5688.00
Burnaby,Gizeh Drum & Bugle Corps,Community Gaming Grant,Human and Social Services,Community Service Organization,5250.00
Burnaby,Glenwood Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,2568.00
Burnaby,Greater Vancouver Synchronized Skating Club,Community Gaming Grant,Sport,Sports - Adult,10500.00
Burnaby,Greater Vancouver Table Tennis Association,Community Gaming Grant,Sport,Sports for Youth,5100.00
Burnaby,Heights Neighbourhood Association,Community Gaming Grant,Human and Social Services,Enhancement of Youth,6200.00
Burnaby,Helping Families in Need Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,42000.00
Burnaby,Hillview Parent Participation Preschool,Community Gaming Grant,Human and Social Services,Enhancement of Youth,6300.00
Burnaby,Hindu Cultural Society and Community Centre of B. C.,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,14500.00
Burnaby,Holy Cross Elementary School Parent Support Group,PAC,DPAC and PAC,Parent Advisory Councils,5976.00
Burnaby,Inman Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,9000.00
Burnaby,Karate B.C.,Community Gaming Grant,Sport,Sports for Youth,70000.00
Burnaby,Kitchener Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,7200.00
Burnaby,Knights of Columbus #5423 - Holy Cross Council,Community Gaming Grant,Human and Social Services,Community Service Organization,8500.00
Burnaby,"Knights of Columbus, Council #8853",Community Gaming Grant,Human and Social Services,Community Service Organization,22000.00
Burnaby,Korean Writers' Association of Canada,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,3500.00
Burnaby,Lions Club of Burnaby Lougheed,Community Gaming Grant,Human and Social Services,Community Service Organization,20000.00
Burnaby,Lochdale Community School Association,PAC,DPAC and PAC,Parent Advisory Councils,7992.00
Burnaby,Lyndhurst Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,2472.00
Burnaby,Maywood PAC,PAC,DPAC and PAC,Parent Advisory Councils,10464.00
Burnaby,Montecito Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6072.00
Burnaby,Morley Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,8568.00
Burnaby,Moscrop Secondary Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,33960.00
Burnaby,"Multiple Sclerosis Society of Canada, BC & Yukon Division",Community Gaming Grant,Human and Social Services,Public Health in the Community,250000.00
Burnaby,Neil Squire Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,135000.00
Burnaby,Nelson Elementary School Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,8400.00
Burnaby,Nikkei National Museum & Cultural Centre,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",50000.00
Burnaby,Northeast Burnaby Community Association,Community Gaming Grant,Human and Social Services,Enhancement of Youth,19200.00
Burnaby,Our Lady of Mercy School PSG,PAC,DPAC and PAC,Parent Advisory Councils,5688.00
Burnaby,Pacific Assistance Dogs Society,Capital Project Grant,Human and Social Services,Disadvantage Distress Poverty,34000.00
Burnaby,Pacific Assistance Dogs Society,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,250000.00
Burnaby,Pacific Children's Heart Network,Community Gaming Grant,Human and Social Services,Enhancement of Youth,43400.00
Burnaby,Pacific Post Partum Support Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,75500.00
Burnaby,Pacific Storm Water Polo Club,Community Gaming Grant,Sport,Sports for Youth,55500.00
Burnaby,Parent Support Services Society of BC,Community Gaming Grant,Human and Social Services,Community Education,150000.00
Burnaby,Parkcrest Parent Advisory Council,PAC,DPAC and PAC,Parent Advisory Councils,4752.00
Burnaby,Pied Piper Preschool Association,Community Gaming Grant,Human and Social Services,Community Education,7000.00
Burnaby,Rosser Elementary School P.A.C.,PAC,DPAC and PAC,Parent Advisory Councils,3240.00
Burnaby,Rotary Club of Burnaby,Community Gaming Grant,Human and Social Services,Community Service Organization,24750.00
Burnaby,Rotary Club of Burnaby Metrotown,Community Gaming Grant,Human and Social Services,Community Service Organization,10500.00
Burnaby,Rotary Club of New Westminster,Community Gaming Grant,Human and Social Services,Community Service Organization,20000.00
Burnaby,Royal Canadian Air Cadets - 637 Arrow Squadron,Community Gaming Grant,Human and Social Services,Enhancement of Youth,22600.00
Burnaby,Royal Life Saving Society Canada - BC & Yukon,Community Gaming Grant,Public Safety,Enhancement of Public Safety,22000.00
Burnaby,Scandinavian Community Centre Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",28500.00
Burnaby,Scandinavian Cultural Society,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",3400.00
Burnaby,Scouts Canada - 1st Centre Lake,Community Gaming Grant,Human and Social Services,Enhancement of Youth,7000.00
Burnaby,Scouts Canada - 1st Southwest Burnaby,Community Gaming Grant,Human and Social Services,Enhancement of Youth,7400.00
Burnaby,Scouts Canada - 4th Northview,Community Gaming Grant,Human and Social Services,Enhancement of Youth,4200.00
Burnaby,Scouts Canada - 63rd Burnaby,Community Gaming Grant,Human and Social Services,Enhancement of Youth,2500.00
Burnaby,Scouts Canada - 6th Centre Lake,Community Gaming Grant,Human and Social Services,Enhancement of Youth,4700.00
Burnaby,Scouts Canada - 7th Mountain Burnaby,Community Gaming Grant,Human and Social Services,Enhancement of Youth,3700.00
Burnaby,Scouts Canada - 7th Southwest Burnaby,Community Gaming Grant,Human and Social Services,Enhancement of Youth,11500.00
Burnaby,Seaforth Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,11376.00
Burnaby,Second Street Community School Council,PAC,DPAC and PAC,Parent Advisory Councils,9000.00
Burnaby,SFU Childcare Society,Community Gaming Grant,Human and Social Services,Community Education,100000.00
Burnaby,Shohei Juku Aikido Canada,Community Gaming Grant,Sport,Sports - Adult,10000.00
Burnaby,Skate Canada-British Columbia/Yukon Section,Community Gaming Grant,Sport,Sports for Youth,57000.00
Burnaby,South Burnaby Metro Club,Community Gaming Grant,Sport,Sports for Youth,85000.00
Burnaby,South Slope Elementary and BC Provincial School for the Deaf PAC,PAC,DPAC and PAC,Parent Advisory Councils,7032.00
Burnaby,Special Olympics British Columbia Society,Community Gaming Grant,Sport,Sports for Disabled Persons,140625.00
Burnaby,Special Olympics British Columbia Society - Chilliwack,Community Gaming Grant,Sport,Sports for Disabled Persons,12500.00
Burnaby,Sport Medicine Council of British Columbia,Community Gaming Grant,Human and Social Services,Community Education,65000.00
Burnaby,St Michael's Parent Support Group,PAC,DPAC and PAC,Parent Advisory Councils,5544.00
Burnaby,St. Francis de Sales School PSG,PAC,DPAC and PAC,Parent Advisory Councils,6000.00
Burnaby,St. Helen's School Parent Support Group,PAC,DPAC and PAC,Parent Advisory Councils,7632.00
Burnaby,St. Matthews Day Care Society,Community Gaming Grant,Human and Social Services,Community Education,34150.00
Burnaby,St. Thomas More Parents Association,PAC,DPAC and PAC,Parent Advisory Councils,16152.00
Burnaby,Stoney Creek Community Council,PAC,DPAC and PAC,Parent Advisory Councils,6432.00
Burnaby,Stride Avenue Parent Council,PAC,DPAC and PAC,Parent Advisory Councils,5340.00
Burnaby,Strive Living Society,Community Gaming Grant,Human and Social Services,Public Health in the Community,1700.00
Burnaby,Suncrest Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6840.00
Burnaby,Taylor Park Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,14040.00
Burnaby,"The Kidney Foundation of Canada, BC & Yukon Branch",Community Gaming Grant,Human and Social Services,Public Health in the Community,250000.00
Burnaby,Trinidad and Tobago Cultural Society of British Columbia,Community Gaming Grant,Arts and Culture,"Fairs, Festivals, Museums",25000.00
Burnaby,Twelfth Avenue School PAC,PAC,DPAC and PAC,Parent Advisory Councils,6960.00
Burnaby,University Highlands Elementary PAC,PAC,DPAC and PAC,Parent Advisory Councils,6312.00
Burnaby,Vancouver Chinese Singers Society,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,5500.00
Burnaby,Vancouver Finlandia Club,Community Gaming Grant,Arts and Culture,Adult Arts and Culture,26500.00
Burnaby,Vancouver Transportation Foundation,Community Gaming Grant,Human and Social Services,Community Education,20000.00
Burnaby,VIP Volunteers for Intergenerational Programs,Community Gaming Grant,Human and Social Services,Disadvantage Distress Poverty,40800.00
Burnaby,Volleyball BC,Community Gaming Grant,Sport,Sports - Adult,131500.00
Burnaby,Wesburn Community Association,Community Gaming Grant,Sport,Sports for Youth,35000.00
Burnaby,West Coast Nordic Club,Community Gaming Grant,Sport,Sports for Youth,3000.00
Burnaby,Western Community-Centred College for the Retired Society,Community Gaming Grant,Human and Social Services,Community Education,15000.00
Burnaby,Western Lacrosse Association,Community Gaming Grant,Sport,Sports - Adult,49000.00
Burnaby,Westminster Shrine Club #8,Community Gaming Grant,Human and Social Services,Community Service Organization,17000.00
Burnaby,Westridge Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,7176.00
Burnaby,Windsor Elementary School PAC,PAC,DPAC and PAC,Parent Advisory Councils,5352.00
Burnaby,WRA Wildlife Rescue Association of British Columbia,Community Gaming Grant,Environment,Conservation of the Environment,100000.00
Burns Lake,Burns Lake Mountain Biking Association,Community Gaming Grant,Public Safety,Enhancement of Public Safety,3000.00
Burns Lake,Burns Lake Search and Rescue Society,Community Gaming Grant,Public Safety,Enhancement of Public Safety,7000.00
Burns Lake,Burns Lake Youth Soccer Club,Community Gaming Grant,Sport,Sports for Youth,4000.00
